Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
10/1/2018 7:28:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 7:30:43, 4, Forward, 44, 46, 46, Automatic
10/1/2018 7:32:14, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 7:34:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 7:36:14, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 7:38:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 7:40:14, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 7:42:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 7:44:14, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 7:46:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 7:48:14, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 7:50:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 7:52:14, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 7:54:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 7:56:14, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 7:58:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 8:00:14, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 8:02:44, 2, Forward, 39, 51, 41, Automatic
10/1/2018 8:04:14, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 8:06:44, 3, Forward, 42, 48, 44, Automatic
10/1/2018 8:08:14, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 8:10:44, 4, Forward, 44, 46, 46, Automatic
10/1/2018 8:12:14, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 8:14:44, 5, Forward, 49, 41, 51, Automatic
10/1/2018 8:16:14, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 8:18:44, 6, Forward, 51, 39, 53, Automatic
10/1/2018 8:20:14, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 8:22:44, 7, Forward, 54, 36, 57, Automatic
10/1/2018 8:24:14, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 8:26:44, 8, Forward, 65, 25, 67, Automatic
10/1/2018 8:28:14, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 8:30:44, 9, Forward, 70, 20, 72, Automatic
10/1/2018 8:32:14, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 8:34:44, 10, Forward, 30, 60, 32, Automatic
10/1/2018 8:36:14, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 8:38:44, 1, Forward, 35, 55, 37, Automatic
10/1/2018 8:40:14, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 8:42:44, 2, Forward, 39, 51, 41, Automatic
10/1/2018 8:44:14, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 8:46:44, 3, Forward, 42, 48, 44, Automatic
10/1/2018 8:48:14, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 8:50:44, 4, Forward, 44, 46, 46, Automatic
10/1/2018 8:52:14, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 8:54:44, 5, Forward, 49, 41, 51, Automatic
10/1/2018 8:56:14, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 8:58:44, 6, Forward, 51, 39, 53, Automatic
10/1/2018 9:00:14, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 9:02:44, 7, Forward, 54, 36, 57, Automatic
10/1/2018 9:04:14, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 9:06:44, 8, Forward, 65, 25, 67, Automatic
10/1/2018 9:08:14, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 9:10:44, 9, Forward, 70, 20, 72, Automatic
10/1/2018 9:12:14, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 9:14:44, 10, Forward, 30, 60, 32, Automatic
10/1/2018 9:16:14, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 9:18:44, 1, Forward, 35, 55, 37, Automatic
10/1/2018 9:20:14, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 9:22:44, 2, Forward, 39, 51, 41, Automatic
10/1/2018 9:24:14, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 9:26:44, 3, Forward, 42, 48, 44, Automatic
10/1/2018 9:28:14, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 9:30:44, 4, Forward, 44, 46, 46, Automatic
10/1/2018 9:32:14, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 9:34:44, 5, Forward, 49, 41, 51, Automatic
10/1/2018 9:36:14, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 9:38:44, 6, Forward, 51, 39, 53, Automatic
10/1/2018 9:40:14, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 9:42:44, 7, Forward, 54, 36, 57, Automatic
10/1/2018 9:44:14, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 9:46:44, 8, Forward, 65, 25, 67, Automatic
10/1/2018 9:48:14, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 9:50:44, 9, Forward, 70, 20, 72, Automatic
10/1/2018 9:52:14, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 9:54:44, 10, Forward, 30, 60, 32, Automatic
10/1/2018 9:56:14, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 10:41:32, 1, Reverse, 17149, NA, NA, Manual
10/1/2018 10:54:29, 1, Forward, 12656, NA, NA, Manual
10/1/2018 10:56:22, 1, Forward, 11273, NA, NA, Manual
10/1/2018 10:58:04, 1, Forward, 58510, NA, NA, Manual
10/1/2018 11:02:44, 1, Forward, 35, 55, 37, Automatic
10/1/2018 11:06:12, 1, Forward, 24177, NA, NA, Manual
10/1/2018 11:06:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 11:07:29, 1, Reverse, 32474, NA, NA, Manual
10/1/2018 11:42:44, 1, Forward, 35, 55, 37, Automatic
10/1/2018 11:44:14, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 11:46:42, 2, Forward, 39, 51, 41, Automatic
10/1/2018 11:48:13, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 11:50:42, 3, Forward, 42, 48, 44, Automatic
10/1/2018 11:52:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 11:54:43, 4, Forward, 44, 46, 46, Automatic
10/1/2018 11:56:13, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 11:58:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 12:00:13, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 12:02:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 12:04:13, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 12:06:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 12:08:13, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 12:10:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 12:12:13, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 12:14:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 12:16:13, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 12:18:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 12:20:13, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 12:22:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 12:24:13, 1, Reverse, 35, 55, 37, Automatic
10/1/2018 12:26:43, 2, Forward, 39, 51, 41, Automatic
10/1/2018 12:28:13, 2, Reverse, 39, 51, 41, Automatic
10/1/2018 12:30:43, 3, Forward, 42, 48, 44, Automatic
10/1/2018 12:32:13, 3, Reverse, 42, 48, 44, Automatic
10/1/2018 12:34:43, 4, Forward, 44, 46, 46, Automatic
10/1/2018 12:36:13, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 12:38:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 12:40:13, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 12:42:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 12:44:13, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 12:46:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 12:48:13, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 12:50:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 12:52:13, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 12:54:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 12:56:13, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 12:58:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 13:00:13, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 13:02:43, 1, Forward, 35, 55, 37, Automatic
