"datetime","schmidt.stability"
2020-10-18 15:10:00,3.60780497697335
2020-10-18 15:20:00,3.69853357369217
2020-10-18 15:30:00,3.79166092109184
2020-10-18 15:40:00,3.7039068975907
2020-10-18 15:50:00,3.73346220752943
2020-10-18 16:00:00,3.55956715679587
2020-10-18 16:10:00,3.6074827109601
2020-10-18 16:20:00,3.71005740012575
2020-10-18 16:30:00,3.45208668598345
2020-10-18 16:40:00,3.61460857477121
2020-10-18 16:50:00,3.63698209220799
2020-10-18 17:00:00,3.47889484374612
2020-10-18 17:10:00,3.57408694479389
2020-10-18 17:20:00,3.60585726777007
2020-10-18 17:30:00,3.51943561156832
2020-10-18 17:40:00,3.38447671576878
2020-10-18 17:50:00,3.53601303578994
2020-10-18 18:00:00,3.52880646156381
2020-10-18 18:10:00,3.60232236696614
2020-10-18 18:20:00,3.64331245572051
2020-10-18 18:30:00,3.53811615091046
2020-10-18 18:40:00,3.5021205133393
2020-10-18 18:50:00,3.35896818400842
2020-10-18 19:00:00,3.30097703029454
2020-10-18 19:10:00,3.28675987501224
2020-10-18 19:20:00,3.25540507055407
2020-10-18 19:30:00,3.29860457499485
2020-10-18 19:40:00,3.09334979825545
2020-10-18 19:50:00,2.95012437918136
2020-10-18 20:00:00,2.79465703587196
2020-10-18 20:10:00,2.70247481925623
2020-10-18 20:20:00,2.69662853190704
2020-10-18 20:30:00,2.76025173181496
2020-10-18 20:40:00,2.68935719394536
2020-10-18 20:50:00,2.57527996685701
2020-10-18 21:00:00,2.53140182519799
2020-10-18 21:10:00,2.41160926773282
2020-10-18 21:20:00,2.5239284656537
2020-10-18 21:30:00,2.69140284731886
2020-10-18 21:40:00,2.76005060564745
2020-10-18 21:50:00,2.76947049741061
2020-10-18 22:00:00,2.77812648044756
2020-10-18 22:10:00,2.94011874483486
2020-10-18 22:20:00,3.29228212050207
2020-10-18 22:30:00,3.26127390565376
2020-10-18 22:40:00,3.57802089537359
2020-10-18 22:50:00,4.15286497279735
2020-10-18 23:00:00,3.83855549988684
2020-10-18 23:10:00,3.90163282925132
2020-10-18 23:20:00,3.83422847970109
2020-10-18 23:30:00,3.88454827561855
2020-10-18 23:40:00,3.90335610966011
2020-10-18 23:50:00,3.74239345499395
2020-10-19 00:00:00,3.93213748679576
2020-10-19 00:10:00,3.91998984830741
2020-10-19 00:20:00,3.78672647014677
2020-10-19 00:30:00,3.75576320375713
2020-10-19 00:40:00,3.85975769009828
2020-10-19 00:50:00,3.96503028955418
2020-10-19 01:00:00,3.92748015822285
2020-10-19 01:10:00,3.8665362906372
2020-10-19 01:20:00,3.76975153646057
2020-10-19 01:30:00,3.67318681272124
2020-10-19 01:40:00,3.66262540755414
2020-10-19 01:50:00,3.63035725943797
2020-10-19 02:00:00,3.78019201879085
2020-10-19 02:10:00,3.73923031634782
2020-10-19 02:20:00,3.73518837660793
2020-10-19 02:30:00,3.78012436958379
2020-10-19 02:40:00,3.74572878418829
2020-10-19 02:50:00,3.77886759211098
2020-10-19 03:00:00,3.85294572527171
2020-10-19 03:10:00,3.91816829067579
2020-10-19 03:20:00,3.81627400411502
2020-10-19 03:30:00,3.9214609143079
2020-10-19 03:40:00,3.89976579683111
2020-10-19 03:50:00,3.62011527302679
2020-10-19 04:00:00,3.64400256638469
2020-10-19 04:10:00,3.55456708006052
2020-10-19 04:20:00,3.37995360116556
2020-10-19 04:30:00,3.35506965793164
2020-10-19 04:40:00,3.2497647686358
2020-10-19 04:50:00,3.34259041285623
2020-10-19 05:00:00,3.34017509066973
2020-10-19 05:10:00,3.32209862256441
2020-10-19 05:20:00,3.28653082893272
2020-10-19 05:30:00,3.22262024322446
2020-10-19 05:40:00,3.33474829685725
2020-10-19 05:50:00,3.37271222365871
2020-10-19 06:00:00,3.38203080404527
2020-10-19 06:10:00,3.24893880235981
2020-10-19 06:20:00,3.16505372891923
2020-10-19 06:30:00,3.15398373205135
2020-10-19 06:40:00,3.17733734049312
2020-10-19 06:50:00,3.12637613379018
2020-10-19 07:00:00,3.18499746747479
2020-10-19 07:10:00,3.10341230392062
2020-10-19 07:20:00,3.0941148147114
2020-10-19 07:30:00,3.06369548887016
2020-10-19 07:40:00,3.10727761538559
2020-10-19 07:50:00,3.12381584521911
2020-10-19 08:00:00,3.08918603891807
2020-10-19 08:10:00,3.12218296362859
2020-10-19 08:20:00,3.09815165544385
2020-10-19 08:30:00,3.13519062054868
2020-10-19 08:40:00,3.06387945391138
2020-10-19 08:50:00,3.04574937005597
2020-10-19 09:00:00,3.02943814252838
2020-10-19 09:10:00,2.99367780066571
2020-10-19 09:20:00,2.93166649537699
2020-10-19 09:30:00,2.94738208675326
2020-10-19 09:40:00,2.92193684246829
